"","crime_date","description","inside_outside","weapon","gender","age","race","ethnicity","location","new_district","neighborhood","latitude","longitude","premise_type","zt","zap"
"796","4/27/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","4600 FALLS RD","Northern","Roland Park",39.345454,-76.640866,"Unknown","5:15","p.m."
"797","4/27/2025","Larceny","Outside","None reported","Female","25","White","Not Hispanic or Latino","400 E PRATT ST","Central","Inner Harbor",39.286591,-76.609917,"Street","5:20","p.m."
"798","4/27/2025","Larceny from auto","Outside","None reported","Female","38","None reported","Unknown","1900 W MULBERRY ST","Southwest","Penrose/Fayette Street Outreach",39.292861,-76.647625,"Street","6:30","p.m."
"799","4/27/2025","Larceny from auto","Outside","None reported","Female","80","Black or African American","Not Hispanic or Latino","3000 W GARRISON AVE","Northern","Central Park Heights",39.348357,-76.671753,"Street","7:15","p.m."
"800","4/27/2025","Larceny from auto","Outside","None reported","Female","None reported","Black or African American","Not Hispanic or Latino","3000 W GARRISON AVE","Northern","Central Park Heights",39.348357,-76.671753,"Street","7:15","p.m."
"801","4/27/2025","Larceny from auto","Outside","None reported","Male","80","Black or African American","Not Hispanic or Latino","3000 W GARRISON AVE","Northern","Central Park Heights",39.348357,-76.671753,"Street","7:15","p.m."
"802","4/27/2025","Larceny","Inside","None reported","Male","34","Black or African American","Not Hispanic or Latino","10 W 20TH ST","Eastern","Charles North",39.31215,-76.617032,"Other/residential","7:29","p.m."
"803","4/27/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","700 E 25TH ST","Eastern","East Baltimore Midway",39.318267,-76.603855,"Convenience store","8:26","p.m."
"804","4/27/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","2400 N CHARLES ST","Eastern","Old Goucher",39.316408,-76.616826,"Convenience store","8:39","p.m."
"805","4/27/2025","Larceny","Outside","None reported","Male","38","Black or African American","Unknown","900 E PATAPSCO AVE","Southern","Fairfield Area",39.234909,-76.597586,"Gas station","8:45","p.m."
"806","4/27/2025","Larceny","Inside","None reported","Male","36","None reported","Unknown","3800 FALLSTAFF RD","Northwest","Fallstaff",39.363069,-76.704984,"School","9:20","p.m."
"807","4/27/2025","Larceny","Inside","None reported","Male","55","White","Not Hispanic or Latino","2100 HAINES ST","Southern","Stadium/Entertainment Area",39.271992,-76.628216,"Bus/railroad station","9:30","p.m."
"808","4/27/2025","Larceny","Inside","None reported","Female","47","Black or African American","Not Hispanic or Latino","3500 W BELVEDERE AVE","Northwest","Arlington",39.347077,-76.679159,"Other/residential","9:30","p.m."
"809","4/27/2025","Larceny of motor vehicle parts or accessories","Inside","None reported","Female","39","White","Not Hispanic or Latino","20 N HOWARD ST","Central","Downtown",39.290027,-76.619545,"Office building","11:00","p.m."
"810","4/27/2025","Larceny from auto","Outside","None reported","Male","59","White","Not Hispanic or Latino","6800 GOUGH ST","Southeast","Eastwood",39.290569,-76.53148,"Street","11:30","p.m."
"811","4/28/2025","Shoplifting","","None reported","None reported","None reported","None reported","None Reported","4800 O'DONNELL ST","Southeast","Greektown",39.280997,-76.555193,"Vacant building","12:00","a.m."
"812","4/28/2025","Larceny","Outside","None reported","Male","35","Black or African American","Unknown","400 WHITRIDGE AVE","Northern","Harwood",39.321623,-76.611046,"Street","12:00","a.m."
"813","4/28/2025","Larceny from auto","Outside","None reported","Male","75","Black or African American","Unknown","1300 N BROADWAY","Eastern","Broadway East",39.30551,-76.594512,"Street","12:00","a.m."
"814","4/15/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","700 S BROADWAY","Central","Fells Point",39.283412,-76.59312,"Restaurant","12:41","a.m."
"815","4/15/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","74","Black or African American","Not Hispanic or Latino","3200 MASSACHUSETTS AVE","Southwest","Carroll-South Hilton",39.283966,-76.670677,"Street","1:00","a.m."
"816","4/15/2025","Larceny from auto","Outside","None reported","Female","30","Black or African American","Not Hispanic or Latino","700 MOSHER ST","Western","Upton",39.300564,-76.634624,"Street","1:00","a.m."
"817","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 W 36TH ST","Northern","Hampden",39.331203,-76.631536,"Convenience store","1:20","a.m."
"818","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5700 BELAIR RD","Northeast","Frankford",39.342358,-76.54546,"Convenience store","3:06","a.m."
"819","4/15/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","33","Black or African American","Not Hispanic or Latino","3900 WINDSOR MILL RD","Northwest","Windsor Hills",39.31332,-76.682813,"Street","3:30","a.m."
"820","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","2400 WASHINGTON BLVD","Southern","Morrell Park",39.2684,-76.650415,"Convenience store","3:30","a.m."
"821","4/15/2025","Larceny","Outside","None reported","Male","22","White","Unknown","5400 FRANKFORD ESTATES DR","Northeast","Frankford",39.3201,-76.538078,"Street","4:00","a.m."
"822","4/15/2025","Larceny","Inside","None reported","Female","70","Black or African American","Hispanic or Latino","1600 E BELVEDERE AVE","Northeast","Loch Raven",39.359014,-76.586261,"Drug store / med  bldg","4:00","a.m."
"823","4/15/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","None reported","None reported","Unknown","100 W LOMBARD ST","Central","Downtown",39.287764,-76.616502,"Shed/garage","7:30","a.m."
"824","4/15/2025","Larceny","Inside","None reported","Male","29","Black or African American","Unknown","200 W SARATOGA ST","Central","Downtown",39.293008,-76.618193,"Hotel/motel","8:30","a.m."
"825","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","30 LIGHT ST","Central","Downtown",39.287988,-76.613723,"Convenience store","11:39","a.m."
"826","4/15/2025","Larceny from auto","Outside","None reported","Male","36","Native Hawaiian or other Pacific Islander","Hispanic or Latino","2100 E OLIVER ST","Eastern","Broadway East",39.307804,-76.588101,"Street","12:52","p.m."
"827","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","200 MCMECHEN ST","Western","Bolton Hill",39.307284,-76.627853,"Drug store / med  bldg","1:00","p.m."
"828","4/15/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","None reported","None reported","None reported","None Reported","2400 OSWEGO AVE","Northern","Greenspring",39.337165,-76.658623,"Street","3:00","p.m."
"829","4/15/2025","Larceny","Inside","None reported","Male","29","Black or African American","Unknown","1700 COLE ST","Southwest","Mount Clare",39.282202,-76.643546,"Other/residential","4:08","p.m."
"830","4/15/2025","Larceny","Inside","None reported","Female","39","Black or African American","Hispanic or Latino","2800 BOOKERT DR","Southern","Cherry Hill",39.246956,-76.627043,"Other/residential","4:13","p.m."
"831","4/15/2025","Larceny","Outside","None reported","Male","61","Black or African American","Not Hispanic or Latino","2100 GREENMOUNT AVE","Eastern","East Baltimore Midway",39.313942,-76.609427,"Street","5:00","p.m."
"832","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3300 BELAIR RD","Eastern","Belair-Edison",39.32172,-76.57362,"Convenience store","5:43","p.m."
"833","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1200 E PRESTON ST","Eastern","Oliver",39.305022,-76.601665,"Wholesaler/store","6:00","p.m."
"834","4/15/2025","Larceny","Inside","None reported","Male","62","Black or African American","Not Hispanic or Latino","1100 DRUID HILL AVE","Western","Upton",39.30048,-76.626773,"Other/residential","7:00","p.m."
"835","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","2300 E MONUMENT ST","Southeast","Milton-Montford",39.298783,-76.585058,"Convenience store","7:30","p.m."
"836","4/15/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","45","White","Hispanic or Latino","800 UMBRA ST","Southeast","Greektown",39.28401,-76.550058,"Street","8:00","p.m."
"837","4/15/2025","Larceny","Inside","None reported","Male","20","None reported","Hispanic or Latino","200 N ELLWOOD AVE","Southeast","Ellwood Park/Monument",39.294836,-76.573427,"Other/residential","8:45","p.m."
"838","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","7300 HARFORD RD","Northeast","North Harford Road",39.369318,-76.546803,"Specialty store","8:50","p.m."
"839","4/15/2025","Larceny from auto","Outside","None reported","Male","38","None reported","Hispanic or Latino","4000 WILKE AVE","Northeast","Waltherson",39.335197,-76.560415,"Street","9:00","p.m."
"840","4/15/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","6300 EASTERN AVE","Southeast","Pulaski Industrial Area",39.287577,-76.539886,"Specialty store","9:01","p.m."
"841","4/15/2025","Larceny","Inside","None reported","Male","23","Black or African American","Not Hispanic or Latino","6500 REISTERSTOWN RD","Northwest","Reisterstown Station",39.357757,-76.707476,"Office building","9:16","p.m."
"842","4/15/2025","Larceny from auto","Outside","None reported","Male","35","White","Not Hispanic or Latino","3500 BOSTON ST","Southeast","Canton Industrial Area",39.277021,-76.566929,"Shed/garage","9:20","p.m."
"843","4/15/2025","Larceny from auto","Inside","None reported","Female","38","Black or African American","Unknown","600 N MONTFORD AVE","Southeast","Mcelderry Park",39.298325,-76.583768,"Other/residential","10:00","p.m."
"844","4/15/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","5500 O'DONNELL ST","Southeast","Medford",39.281168,-76.54883,"Shed/garage","10:25","p.m."
"845","4/15/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","7300 HARFORD RD","Northeast","North Harford Road",39.370157,-76.546075,"Convenience store","10:37","p.m."
"846","4/15/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","3800 BOSTON ST","Southeast","Brewers Hill",39.277208,-76.564244,"Grocery/confection","11:00","p.m."
"847","4/16/2025","Larceny","Inside","None reported","Male","25","White","Not Hispanic or Latino","400 S DUNCAN ST","Central","Upper Fells Point",39.286346,-76.586553,"Other/residential","12:15","a.m."
"848","4/16/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","6600 BELAIR RD","Northeast","Cedmont",39.354481,-76.530905,"Wholesaler/store","12:25","a.m."
"849","4/16/2025","Larceny","Inside","None reported","Male","26","Black or African American","Not Hispanic or Latino","5000 ELMER AVE","Northern","Central Park Heights",39.346088,-76.677082,"Other/residential","1:00","a.m."
"850","4/16/2025","Larceny from auto","Outside","None reported","Female","48","Black or African American","Not Hispanic or Latino","100 NORTH BEND RD","Southwest","Westgate",39.281419,-76.705699,"Street","1:00","a.m."
"851","4/16/2025","Larceny from auto","Outside","None reported","Female","75","Black or African American","Unknown","3900 DORCHESTER RD","Northwest","Dorchester",39.329565,-76.683236,"Street","2:00","a.m."
"852","4/16/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","2700 W FRANKLIN ST","Southwest","Penrose/Fayette Street Outreach",39.293064,-76.661471,"Office building","3:00","a.m."
"853","4/16/2025","Larceny","Inside","None reported","Female","56","Black or African American","Not Hispanic or Latino","5500 SILVERBELL RD","Northeast","Cedonia",39.334815,-76.532267,"Other/residential","4:00","a.m."
"854","4/16/2025","Larceny from auto","Outside","None reported","Male","49","Black or African American","Not Hispanic or Latino","2600 E FAYETTE ST","Southeast","Patterson Park Neighborhood",39.294307,-76.579656,"Street","4:00","a.m."
"855","4/16/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","6200 BELAIR RD","Northeast","Cedmont",39.350124,-76.535831,"Gas station","4:28","a.m."
"856","4/16/2025","Shoplifting","Outside","None reported","None reported","None reported","None reported","None Reported","3300 E FAYETTE ST","Southeast","Patterson Park Neighborhood",39.294776,-76.570818,"Gas station","5:35","a.m."
"857","4/16/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5700 BELAIR RD","Northeast","Frankford",39.342358,-76.54546,"Convenience store","8:54","a.m."
"858","4/16/2025","Larceny","Inside","None reported","Male","27","White","Not Hispanic or Latino","3200 E BALTIMORE ST","Southeast","Patterson Park Neighborhood",39.29235,-76.571577,"Other/residential","10:07","a.m."
"859","4/16/2025","Larceny","Inside","None reported","Male","14","Unknown","Hispanic or Latino","100 S BOULDIN ST","Southeast","Patterson Park Neighborhood",39.291105,-76.570975,"Other/residential","10:55","a.m."
"860","4/16/2025","Larceny from auto","Outside","None reported","Male","30","Black or African American","Not Hispanic or Latino","100 MARKET PL","Central","Inner Harbor",39.287577,-76.606917,"Shed/garage","11:10","a.m."
"861","4/16/2025","Larceny of motor vehicle parts or accessories","Inside","None reported","Male","49","White","Unknown","2200 ESSEX ST","Southeast","Canton",39.284017,-76.584328,"Other/residential","11:19","a.m."
"862","4/16/2025","Larceny","Inside","None reported","Male","50","None reported","Unknown","300 S STRICKER ST","Southwest","Mount Clare",39.284393,-76.640807,"Other/residential","12:00","p.m."
"863","4/16/2025","Larceny","Inside","None reported","Female","29","Black or African American","Unknown","600 N MILTON AVE","Southeast","Mcelderry Park",39.29799,-76.582317,"Other/residential","3:00","p.m."
"864","4/16/2025","Larceny from auto","Outside","None reported","Male","42","Asian","East Asian","3500 E PRATT ST","Southeast","Highlandtown",39.290183,-76.567842,"Street","4:00","p.m."
"865","4/16/2025","Larceny","Inside","None reported","Female","32","White","Not Hispanic or Latino","1100 W 37TH ST","Northern","Hampden",39.332619,-76.634421,"Other/residential","4:32","p.m."
"866","4/16/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Drug store / med  bldg","5:39","p.m."
"867","4/16/2025","Larceny","Inside","None reported","Female","45","Black or African American","Not Hispanic or Latino","4600 MARLENE MEWS","Southeast","Greektown",39.290632,-76.55739,"Other/residential","5:40","p.m."
"868","4/16/2025","Larceny","Inside","None reported","Female","63","Black or African American","Not Hispanic or Latino","2300 ANOKA AVE","Northern","Liberty Square",39.321187,-76.656171,"Other/residential","5:58","p.m."
"869","4/16/2025","Larceny from auto","Outside","None reported","Female","33","White","Unknown","600 N CAROLINE ST","Southeast","Dunbar-Broadway",39.29722,-76.597455,"Shed/garage","7:00","p.m."
"870","4/16/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","None reported","None reported","None reported","None Reported","3300 PULASKI HWY","Southeast","Ellwood Park/Monument",39.295843,-76.57062,"Shed/garage","7:20","p.m."
"871","4/16/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Drug store / med  bldg","7:50","p.m."
"872","4/16/2025","Larceny","Inside","None reported","Male","64","Black or African American","Not Hispanic or Latino","400 W LOMBARD ST","Central","Downtown",39.28757,-76.621008,"Other/residential","8:20","p.m."
"873","4/16/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3100 GREENMOUNT AVE","Northern","Better Waverly",39.326639,-76.609335,"Wholesaler/store","8:40","p.m."
"874","4/16/2025","Larceny","Outside","None reported","Male","46","Asian","Not Hispanic or Latino","4500 EDMONDSON AVE","Southwest","Rognel Heights",39.29353,-76.692556,"Street","9:09","p.m."
"875","4/16/2025","Larceny from auto","Inside","None reported","Female","29","None reported","Unknown","800 WILLIAM ST","Southern","Federal Hill",39.279367,-76.61125,"Other/residential","9:28","p.m."
"876","4/16/2025","Larceny","Inside","None reported","Male","50","Black or African American","Not Hispanic or Latino","6500 REISTERSTOWN RD","Northwest","Reisterstown Station",39.356197,-76.702554,"Office building","11:00","p.m."
"877","4/16/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5400 REISTERSTOWN RD","Northwest","Woodmere",39.346975,-76.689123,"Wholesaler/store","11:15","p.m."
"878","4/17/2025","Larceny","Outside","None reported","Female","23","Black or African American","Unknown","3100 WYMAN PARK DR","Northern","Johns Hopkins Homewood",39.325949,-76.622556,"Street","12:30","a.m."
"879","4/17/2025","Larceny from auto","Outside","None reported","Female","31","Black or African American","Unknown","1100 RACE ST","Southern","Sharp-Leadenhall",39.276346,-76.616563,"Street","12:30","a.m."
"880","4/17/2025","Larceny from auto","Inside","None reported","Female","46","Black or African American","Unknown","1200 S CONKLING ST","Southeast","Canton",39.279435,-76.566761,"Other/residential","1:30","a.m."
"881","4/17/2025","Larceny from auto","Outside","None reported","Female","60","Black or African American","Unknown","300 N ELLWOOD AVE","Southeast","Ellwood Park/Monument",39.295556,-76.573636,"Street","2:00","a.m."
"882","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","200 W COLD SPRING LN","Northern","Evergreen",39.345034,-76.627161,"Public building","2:26","a.m."
"883","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283946,-76.600322,"Convenience store","2:31","a.m."
"884","4/17/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","2700 MATHEWS ST","Northern","Better Waverly",39.321122,-76.607785,"Shed/garage","3:00","a.m."
"885","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1500 62ND ST","Southeast","Pulaski Industrial Area",39.310966,-76.531119,"Convenience store","3:15","a.m."
"886","4/17/2025","Larceny from auto","Outside","None reported","Male","23","White","Unknown","3800 GOUGH ST","Southeast","Highlandtown",39.288781,-76.565391,"Street","3:15","a.m."
"887","4/17/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","2300 FLEET ST","Southeast","Canton",39.284991,-76.584188,"Liquor store","3:23","a.m."
"888","4/17/2025","Larceny from auto","Inside","None reported","Male","45","Unknown","Hispanic or Latino","4400 SHAMROCK AVE","Northeast","Parkside",39.324913,-76.561269,"Other/residential","4:00","a.m."
"889","4/17/2025","Larceny from auto","Outside","None reported","Male","68","Black or African American","Not Hispanic or Latino","4400 PLAINFIELD AVE","Northeast","Frankford",39.325944,-76.555869,"Shed/garage","4:00","a.m."
"890","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5700 BELAIR RD","Northeast","Frankford",39.342358,-76.54546,"Convenience store","4:17","a.m."
"891","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 W 36TH ST","Northern","Hampden",39.331203,-76.631536,"Convenience store","4:23","a.m."
"892","4/17/2025","Larceny from auto","Outside","None reported","Male","61","Black or African American","Unknown","4700 SHAMROCK AVE","Northeast","Parkside",39.323267,-76.556972,"Street","5:00","a.m."
"893","4/17/2025","Larceny from auto","Inside","None reported","Male","51","Black or African American","Unknown","5000 GREENHILL AVE","Northeast","Frankford",39.333788,-76.552925,"Other/residential","8:00","a.m."
"894","4/17/2025","Larceny from auto","Outside","None reported","Male","24","White","Hispanic or Latino","6800 BANK ST","Southeast","Eastwood",39.288945,-76.531297,"Street","8:45","a.m."
"895","4/17/2025","Larceny from auto","Outside","None reported","Male","30","White","Not Hispanic or Latino","3200 REMINGTON AVE","Northern","Hampden",39.325694,-76.62502,"Street","10:00","a.m."
"896","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","4400 HARFORD RD","Northeast","Beverly Hills",39.339668,-76.572577,"Office building","11:00","a.m."
"897","4/17/2025","Larceny from auto","Outside","None reported","Male","64","Black or African American","Not Hispanic or Latino","1400 KITMORE RD","Northeast","New Northwood",39.351125,-76.593983,"Street","11:30","a.m."
"898","4/17/2025","Larceny from auto","Outside","None reported","Male","71","Black or African American","Not Hispanic or Latino","1400 KITMORE RD","Northeast","New Northwood",39.351125,-76.593983,"Street","11:30","a.m."
"899","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","1:00","p.m."
"900","4/17/2025","Larceny","Inside","None reported","Male","18","Black or African American","Not Hispanic or Latino","7000 REISTERSTOWN RD","Northwest","Fallstaff",39.36246,-76.710589,"Office building","2:00","p.m."
"901","4/17/2025","Larceny","Inside","None reported","Female","42","White","Not Hispanic or Latino","4700 N CHARLES ST","Northern","Loyola/Notre Dame",39.35088,-76.622996,"School","2:05","p.m."
"902","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","400 E PRATT ST","Central","Inner Harbor",39.286706,-76.609924,"Convenience store","2:10","p.m."
"903","4/17/2025","Larceny","Inside","None reported","Female","31","None reported","Unknown","1500 HOLBROOK ST","Eastern","Oliver",39.307717,-76.602991,"Other/residential","2:13","p.m."
"904","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","2:40","p.m."
"905","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","2:40","p.m."
"906","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","2:40","p.m."
"907","4/17/2025","Larceny","Inside","None reported","Female","84","Black or African American","Not Hispanic or Latino","1600 E BELVEDERE AVE","Northeast","Loch Raven",39.359014,-76.586261,"Drug store / med  bldg","3:00","p.m."
"908","4/17/2025","Larceny","Inside","None reported","Female","26","Black or African American","Not Hispanic or Latino","4300 ADELLE TER","Southwest","Irvington",39.282366,-76.687603,"Other/residential","3:23","p.m."
"909","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1500 62ND ST","Southeast","Pulaski Industrial Area",39.310944,-76.530961,"Office building","4:30","p.m."
"910","4/17/2025","Larceny","Inside","None reported","Male","40","None reported","Unknown","3000 THORNDALE AVE","Northern","Central Park Heights",39.347092,-76.669014,"Other/residential","4:40","p.m."
"911","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3300 SAINT PAUL ST","Northern","Charles Village",39.328728,-76.616188,"Wholesaler/store","5:00","p.m."
"912","4/17/2025","Larceny","Inside","None reported","Female","45","Asian","South Asian","1400 PATAPSCO ST","Southern","South Baltimore",39.273743,-76.613362,"Other/residential","6:07","p.m."
"913","4/17/2025","Larceny","Inside","None reported","Female","43","Black or African American","Not Hispanic or Latino","900 ARGONNE DR","Northeast","Ednor Gardens-Lakeside",39.338626,-76.601939,"Other/residential","7:00","p.m."
"914","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","7300 HARFORD RD","Northeast","North Harford Road",39.370157,-76.546075,"Wholesaler/store","7:17","p.m."
"915","4/17/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","1800 ANNAPOLIS RD","Southern","Carroll - Camden Industrial Area",39.270796,-76.630802,"Warehouse","7:30","p.m."
"916","4/17/2025","Larceny","Inside","None reported","Female","40","Black or African American","Not Hispanic or Latino","700 E 21ST ST","Eastern","East Baltimore Midway",39.313631,-76.608127,"Other/residential","7:30","p.m."
"917","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3900 BOSTON ST","Southeast","Canton Industrial Area",39.277041,-76.564065,"Wholesaler/store","7:55","p.m."
"918","4/17/2025","Larceny","Inside","None reported","Male","58","Black or African American","Not Hispanic or Latino","500 N MILTON AVE","Southeast","Mcelderry Park",39.296781,-76.582101,"Religious  institution","8:00","p.m."
"919","4/17/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","2400 FAIT AVE","Southeast","Canton",39.282927,-76.581849,"Street","8:30","p.m."
"920","4/17/2025","Larceny","Outside","None reported","Male","26","Black or African American","Not Hispanic or Latino","2400 SAINT PAUL ST","Eastern","Old Goucher",39.316814,-76.61539,"Street","9:00","p.m."
"921","4/17/2025","Larceny","Inside","None reported","Male","34","Asian","Not Hispanic or Latino","2300 CAMBRIDGE WALK","Southeast","Canton",39.282978,-76.583239,"Other/residential","10:00","p.m."
"922","4/17/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283642,-76.600328,"Wholesaler/store","10:56","p.m."
"923","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3600 POTEE ST","Southern","Brooklyn",39.238296,-76.611111,"Wholesaler/store","11:00","p.m."
"924","4/17/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","4100 PULASKI HWY","Southeast","Kresson",39.297025,-76.562986,"Convenience store","11:13","p.m."
"925","4/18/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","27","Black or African American","Unknown","1300 DARLEY AVE","Eastern","East Baltimore Midway",39.315528,-76.597796,"Street","12:00","a.m."
"926","4/18/2025","Larceny from auto","Outside","None reported","Female","41","White","Not Hispanic or Latino","1600 CEDDOX ST","Southern","Curtis Bay",39.221162,-76.587106,"Street","12:00","a.m."
"927","4/18/2025","Larceny from auto","Outside","None reported","Female","33","Black or African American","Not Hispanic or Latino","10 S FREDERICK ST","Central","Downtown",39.289614,-76.608045,"Shed/garage","12:00","a.m."
"928","4/18/2025","Larceny from auto","Outside","None reported","Female","29","White","Not Hispanic or Latino","","Southeast","Greektown",39.28191,-76.556073,"Street","12:00","a.m."
"929","4/18/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","21","Black or African American","Unknown","2800 HOMEWOOD AVE","Eastern","Coldstream Homestead Montebello",39.323279,-76.599267,"Street","12:30","a.m."
"930","4/18/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3800 BOSTON ST","Southeast","Brewers Hill",39.277208,-76.564244,"Grocery/confection","12:50","a.m."
"931","4/18/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","600 E FORT AVE","Southern","Riverside",39.272944,-76.604868,"Tavern/night club","1:55","a.m."
"932","4/18/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","4900 HARFORD RD","Northeast","Lauraville",39.346616,-76.566445,"Convenience store","2:15","a.m."
"933","4/18/2025","Larceny from auto","Outside","None reported","Female","36","White","Unknown","200 S CLINTON ST","Southeast","Highlandtown",39.289501,-76.570085,"Street","3:00","a.m."
"934","4/18/2025","Larceny","Inside","None reported","Female","72","White","Unknown","600 PRESIDENT ST","Central","Harbor East",39.283868,-76.602159,"Restaurant","3:00","a.m."
"935","4/18/2025","Larceny from auto","Inside","None reported","Male","42","White","Not Hispanic or Latino","3100 CEDARHURST RD","Northeast","Moravia-Walther",39.342552,-76.568056,"Other/residential","4:05","a.m."
"936","4/18/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","39","Black or African American","Unknown","2200 SHERWOOD AVE","Eastern","East Baltimore Midway",39.31522,-76.598607,"Street","5:00","a.m."
"937","4/18/2025","Larceny from auto","Outside","None reported","Male","28","None reported","Unknown","200 S FAGLEY ST","Southeast","Highlandtown",39.290312,-76.564593,"Street","5:00","a.m."
"938","4/18/2025","Larceny from auto","Outside","None reported","Male","26","Black or African American","Not Hispanic or Latino","500 BAYVIEW BLVD","Southeast","Greektown",39.28661,-76.548523,"Shed/garage","5:00","a.m."
"939","4/18/2025","Larceny","Inside","None reported","Male","27","White","Hispanic or Latino","3300 ELMORA AVE","Eastern","Four By Four",39.315952,-76.576661,"Other/residential","6:00","a.m."
"940","4/18/2025","Larceny from auto","Outside","None reported","Female","33","Black or African American","Not Hispanic or Latino","3300 WINTERBOURNE RD","Northwest","Rosemont",39.306475,-76.67364,"Street","6:16","a.m."
"941","4/18/2025","Larceny","Outside","None reported","Male","52","Black or African American","Not Hispanic or Latino","500 S CENTRAL AVE","Central","Little Italy",39.28527,-76.59925,"Street","8:45","a.m."
"942","4/18/2025","Larceny","Outside","None reported","Female","62","Black or African American","Not Hispanic or Latino","3900 REISTERSTOWN RD","Northern","Towanda-Grantley",39.332657,-76.663198,"Street","10:20","a.m."
